Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-30 09:15:00+05:30,1496.0999755859375,1502.199951171875,1495.0,1501.5,0,0.0,0.0
2025-04-30 09:20:00+05:30,1502.5,1508.0,1502.5,1505.300048828125,137486,0.0,0.0
2025-04-30 09:25:00+05:30,1504.800048828125,1504.800048828125,1498.5999755859375,1501.699951171875,96262,0.0,0.0
2025-04-30 09:30:00+05:30,1501.0,1505.0999755859375,1499.300048828125,1499.800048828125,64689,0.0,0.0
2025-04-30 09:35:00+05:30,1499.800048828125,1501.199951171875,1499.699951171875,1500.300048828125,48266,0.0,0.0
2025-04-30 09:40:00+05:30,1500.199951171875,1500.199951171875,1497.699951171875,1499.0,45806,0.0,0.0
2025-04-30 09:45:00+05:30,1498.800048828125,1501.300048828125,1498.5999755859375,1500.5,40036,0.0,0.0
2025-04-30 09:50:00+05:30,1500.300048828125,1500.800048828125,1499.4000244140625,1499.699951171875,45834,0.0,0.0
2025-04-30 09:55:00+05:30,1499.699951171875,1502.4000244140625,1499.699951171875,1501.5999755859375,28489,0.0,0.0
2025-04-30 10:00:00+05:30,1501.5999755859375,1503.800048828125,1500.800048828125,1503.199951171875,25597,0.0,0.0
2025-04-30 10:05:00+05:30,1503.199951171875,1503.9000244140625,1500.199951171875,1500.199951171875,23200,0.0,0.0
2025-04-30 10:10:00+05:30,1500.199951171875,1500.199951171875,1498.699951171875,1499.199951171875,24241,0.0,0.0
2025-04-30 10:15:00+05:30,1499.0999755859375,1501.0,1498.0999755859375,1501.0,21550,0.0,0.0
2025-04-30 10:20:00+05:30,1500.800048828125,1501.0,1500.0,1500.9000244140625,13331,0.0,0.0
2025-04-30 10:25:00+05:30,1500.9000244140625,1501.199951171875,1498.5999755859375,1498.5999755859375,17555,0.0,0.0
2025-04-30 10:30:00+05:30,1498.9000244140625,1499.300048828125,1496.0,1497.699951171875,40215,0.0,0.0
2025-04-30 10:35:00+05:30,1497.699951171875,1499.0,1497.5,1498.800048828125,16388,0.0,0.0
2025-04-30 10:40:00+05:30,1498.5,1500.699951171875,1498.0,1499.0,28935,0.0,0.0
2025-04-30 10:45:00+05:30,1499.300048828125,1501.5999755859375,1499.0999755859375,1500.199951171875,35265,0.0,0.0
2025-04-30 10:50:00+05:30,1500.5999755859375,1500.5999755859375,1498.800048828125,1499.5999755859375,36177,0.0,0.0
2025-04-30 10:55:00+05:30,1500.199951171875,1501.0,1499.9000244140625,1501.0,38461,0.0,0.0
2025-04-30 11:00:00+05:30,1501.5,1501.9000244140625,1500.0,1500.300048828125,16102,0.0,0.0
2025-04-30 11:05:00+05:30,1500.300048828125,1501.4000244140625,1500.0999755859375,1501.4000244140625,12787,0.0,0.0
2025-04-30 11:10:00+05:30,1501.4000244140625,1501.699951171875,1500.300048828125,1501.199951171875,7858,0.0,0.0
2025-04-30 11:15:00+05:30,1501.300048828125,1504.4000244140625,1501.199951171875,1503.5999755859375,44044,0.0,0.0
2025-04-30 11:20:00+05:30,1504.0,1504.0,1502.0,1502.5,35037,0.0,0.0
2025-04-30 11:25:00+05:30,1502.5999755859375,1503.5,1502.0,1502.5999755859375,21106,0.0,0.0
2025-04-30 11:30:00+05:30,1503.0,1503.0,1500.4000244140625,1500.699951171875,79758,0.0,0.0
2025-04-30 11:35:00+05:30,1500.699951171875,1500.699951171875,1498.0,1498.0999755859375,30743,0.0,0.0
2025-04-30 11:40:00+05:30,1498.199951171875,1498.5,1495.0999755859375,1495.9000244140625,55122,0.0,0.0
2025-04-30 11:45:00+05:30,1496.0,1496.5999755859375,1493.9000244140625,1496.4000244140625,47082,0.0,0.0
2025-04-30 11:50:00+05:30,1496.4000244140625,1499.9000244140625,1496.0,1499.5,45604,0.0,0.0
2025-04-30 11:55:00+05:30,1498.800048828125,1500.0999755859375,1498.4000244140625,1499.5999755859375,27449,0.0,0.0
2025-04-30 12:00:00+05:30,1499.699951171875,1499.699951171875,1497.5999755859375,1498.5999755859375,11662,0.0,0.0
2025-04-30 12:05:00+05:30,1498.5999755859375,1499.0,1498.0999755859375,1498.0999755859375,5884,0.0,0.0
2025-04-30 12:10:00+05:30,1498.0999755859375,1499.199951171875,1498.0999755859375,1498.300048828125,15927,0.0,0.0
2025-04-30 12:15:00+05:30,1498.300048828125,1498.5,1497.199951171875,1497.300048828125,19885,0.0,0.0
2025-04-30 12:20:00+05:30,1497.300048828125,1497.5999755859375,1493.0,1493.5,37979,0.0,0.0
2025-04-30 12:25:00+05:30,1493.0,1494.9000244140625,1493.0,1494.300048828125,28472,0.0,0.0
2025-04-30 12:30:00+05:30,1494.300048828125,1495.0,1493.300048828125,1494.5,26628,0.0,0.0
2025-04-30 12:35:00+05:30,1494.5,1495.5,1493.4000244140625,1495.0999755859375,25910,0.0,0.0
2025-04-30 12:40:00+05:30,1495.0999755859375,1495.5,1493.5,1495.199951171875,23520,0.0,0.0
2025-04-30 12:45:00+05:30,1495.4000244140625,1495.5,1493.5,1493.800048828125,18316,0.0,0.0
2025-04-30 12:50:00+05:30,1494.0,1495.0,1493.0999755859375,1494.5,36144,0.0,0.0
2025-04-30 12:55:00+05:30,1494.800048828125,1495.0,1493.9000244140625,1495.0,45385,0.0,0.0
2025-04-30 13:00:00+05:30,1495.0,1495.0,1494.199951171875,1494.300048828125,36009,0.0,0.0
2025-04-30 13:05:00+05:30,1494.4000244140625,1495.5999755859375,1493.199951171875,1495.5999755859375,46829,0.0,0.0
2025-04-30 13:10:00+05:30,1495.5999755859375,1497.4000244140625,1495.300048828125,1497.4000244140625,28683,0.0,0.0
2025-04-30 13:15:00+05:30,1497.4000244140625,1498.699951171875,1496.699951171875,1498.5999755859375,43008,0.0,0.0
2025-04-30 13:20:00+05:30,1498.5,1499.0,1497.199951171875,1499.0,50812,0.0,0.0
2025-04-30 13:25:00+05:30,1499.0,1499.0,1497.5,1498.800048828125,56630,0.0,0.0
2025-04-30 13:30:00+05:30,1499.0,1502.9000244140625,1498.800048828125,1501.9000244140625,90632,0.0,0.0
2025-04-30 13:35:00+05:30,1501.9000244140625,1502.0999755859375,1500.5999755859375,1501.699951171875,52571,0.0,0.0
2025-04-30 13:40:00+05:30,1501.9000244140625,1502.0,1500.300048828125,1502.0,40208,0.0,0.0
2025-04-30 13:45:00+05:30,1502.0,1502.5999755859375,1501.300048828125,1501.4000244140625,82091,0.0,0.0
2025-04-30 13:50:00+05:30,1501.9000244140625,1502.4000244140625,1500.300048828125,1500.4000244140625,48852,0.0,0.0
2025-04-30 13:55:00+05:30,1500.5,1501.4000244140625,1498.9000244140625,1501.199951171875,59521,0.0,0.0
2025-04-30 14:00:00+05:30,1501.300048828125,1501.9000244140625,1500.5999755859375,1500.800048828125,45678,0.0,0.0
2025-04-30 14:05:00+05:30,1501.0,1501.300048828125,1500.300048828125,1500.9000244140625,47448,0.0,0.0
2025-04-30 14:10:00+05:30,1501.0,1501.300048828125,1499.699951171875,1499.9000244140625,62959,0.0,0.0
2025-04-30 14:15:00+05:30,1500.0,1500.0999755859375,1499.0,1499.4000244140625,57480,0.0,0.0
2025-04-30 14:20:00+05:30,1499.4000244140625,1500.0999755859375,1498.5999755859375,1499.0,60839,0.0,0.0
2025-04-30 14:25:00+05:30,1499.0,1499.0,1497.5,1498.0,61938,0.0,0.0
2025-04-30 14:30:00+05:30,1498.0,1498.5999755859375,1497.5999755859375,1498.300048828125,77256,0.0,0.0
2025-04-30 14:35:00+05:30,1498.199951171875,1499.5,1496.0999755859375,1498.0999755859375,110584,0.0,0.0
2025-04-30 14:40:00+05:30,1498.199951171875,1499.4000244140625,1497.300048828125,1499.199951171875,84018,0.0,0.0
2025-04-30 14:45:00+05:30,1499.0999755859375,1501.0,1498.4000244140625,1501.0,131744,0.0,0.0
2025-04-30 14:50:00+05:30,1501.0,1503.800048828125,1500.199951171875,1503.800048828125,206812,0.0,0.0
2025-04-30 14:55:00+05:30,1504.0,1504.0,1500.0,1500.4000244140625,187118,0.0,0.0
2025-04-30 15:00:00+05:30,1500.5999755859375,1505.5,1500.5999755859375,1503.9000244140625,767172,0.0,0.0
2025-04-30 15:05:00+05:30,1504.0,1504.0,1500.800048828125,1501.5999755859375,510735,0.0,0.0
2025-04-30 15:10:00+05:30,1501.5999755859375,1504.0999755859375,1499.699951171875,1500.300048828125,695221,0.0,0.0
2025-04-30 15:15:00+05:30,1500.300048828125,1503.699951171875,1498.800048828125,1498.800048828125,709348,0.0,0.0
2025-04-30 15:20:00+05:30,1498.9000244140625,1501.4000244140625,1494.800048828125,1498.800048828125,843123,0.0,0.0
2025-04-30 15:25:00+05:30,1498.9000244140625,1498.9000244140625,1490.0,1491.5,586713,0.0,0.0
