Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-30 09:15:00+05:30,3470.0,3489.10009765625,3460.60009765625,3488.5,0,0.0,0.0
2025-04-30 09:20:00+05:30,3488.5,3509.0,3487.89990234375,3497.60009765625,87624,0.0,0.0
2025-04-30 09:25:00+05:30,3496.5,3497.800048828125,3483.60009765625,3488.5,42510,0.0,0.0
2025-04-30 09:30:00+05:30,3488.89990234375,3496.60009765625,3482.0,3482.0,26224,0.0,0.0
2025-04-30 09:35:00+05:30,3481.800048828125,3490.0,3481.800048828125,3486.5,12666,0.0,0.0
2025-04-30 09:40:00+05:30,3485.5,3485.5,3478.60009765625,3481.800048828125,13674,0.0,0.0
2025-04-30 09:45:00+05:30,3481.800048828125,3492.5,3481.5,3486.800048828125,12951,0.0,0.0
2025-04-30 09:50:00+05:30,3486.800048828125,3488.0,3485.0,3485.5,10181,0.0,0.0
2025-04-30 09:55:00+05:30,3485.39990234375,3489.300048828125,3484.800048828125,3484.89990234375,11733,0.0,0.0
2025-04-30 10:00:00+05:30,3484.39990234375,3497.89990234375,3483.199951171875,3494.60009765625,15331,0.0,0.0
2025-04-30 10:05:00+05:30,3494.39990234375,3497.0,3486.89990234375,3488.5,9135,0.0,0.0
2025-04-30 10:10:00+05:30,3488.10009765625,3489.89990234375,3486.300048828125,3487.10009765625,6474,0.0,0.0
2025-04-30 10:15:00+05:30,3488.0,3492.0,3486.199951171875,3489.800048828125,8027,0.0,0.0
2025-04-30 10:20:00+05:30,3490.39990234375,3490.60009765625,3486.60009765625,3486.60009765625,5253,0.0,0.0
2025-04-30 10:25:00+05:30,3487.60009765625,3489.699951171875,3483.0,3486.89990234375,9701,0.0,0.0
2025-04-30 10:30:00+05:30,3486.0,3489.89990234375,3476.89990234375,3487.60009765625,27302,0.0,0.0
2025-04-30 10:35:00+05:30,3487.0,3490.39990234375,3483.39990234375,3489.10009765625,30681,0.0,0.0
2025-04-30 10:40:00+05:30,3490.5,3493.10009765625,3485.5,3485.5,16598,0.0,0.0
2025-04-30 10:45:00+05:30,3484.300048828125,3489.300048828125,3482.0,3485.5,32425,0.0,0.0
2025-04-30 10:50:00+05:30,3486.0,3486.0,3475.39990234375,3482.89990234375,21539,0.0,0.0
2025-04-30 10:55:00+05:30,3481.800048828125,3484.10009765625,3477.0,3477.0,11971,0.0,0.0
2025-04-30 11:00:00+05:30,3478.60009765625,3481.10009765625,3476.0,3479.5,6650,0.0,0.0
2025-04-30 11:05:00+05:30,3479.699951171875,3480.0,3475.800048828125,3478.300048828125,7006,0.0,0.0
2025-04-30 11:10:00+05:30,3478.0,3478.0,3471.699951171875,3471.699951171875,10113,0.0,0.0
2025-04-30 11:15:00+05:30,3471.89990234375,3483.199951171875,3471.89990234375,3480.699951171875,10502,0.0,0.0
2025-04-30 11:20:00+05:30,3481.10009765625,3481.5,3474.5,3475.800048828125,6548,0.0,0.0
2025-04-30 11:25:00+05:30,3476.10009765625,3477.5,3473.89990234375,3474.300048828125,4366,0.0,0.0
2025-04-30 11:30:00+05:30,3474.10009765625,3474.699951171875,3470.10009765625,3471.5,10910,0.0,0.0
2025-04-30 11:35:00+05:30,3472.199951171875,3472.60009765625,3470.0,3470.800048828125,5464,0.0,0.0
2025-04-30 11:40:00+05:30,3470.199951171875,3471.39990234375,3464.0,3465.0,9479,0.0,0.0
2025-04-30 11:45:00+05:30,3465.0,3467.699951171875,3463.0,3467.300048828125,5917,0.0,0.0
2025-04-30 11:50:00+05:30,3467.300048828125,3475.800048828125,3465.199951171875,3475.0,9746,0.0,0.0
2025-04-30 11:55:00+05:30,3474.800048828125,3479.10009765625,3474.10009765625,3477.699951171875,20155,0.0,0.0
2025-04-30 12:00:00+05:30,3477.39990234375,3477.39990234375,3473.39990234375,3473.800048828125,3955,0.0,0.0
2025-04-30 12:05:00+05:30,3473.5,3474.89990234375,3471.800048828125,3471.800048828125,2407,0.0,0.0
2025-04-30 12:10:00+05:30,3470.699951171875,3473.0,3470.699951171875,3471.0,2562,0.0,0.0
2025-04-30 12:15:00+05:30,3471.199951171875,3472.10009765625,3467.199951171875,3467.5,7101,0.0,0.0
2025-04-30 12:20:00+05:30,3468.199951171875,3468.199951171875,3460.800048828125,3462.89990234375,6628,0.0,0.0
