Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-30 09:15:00+05:30,809.3499755859375,809.3499755859375,795.5999755859375,797.75,0,0.0,0.0
2025-04-30 09:20:00+05:30,798.0,799.75,795.75,797.4000244140625,519551,0.0,0.0
2025-04-30 09:25:00+05:30,797.8499755859375,799.1500244140625,795.4500122070312,799.1500244140625,370802,0.0,0.0
2025-04-30 09:30:00+05:30,799.1500244140625,800.5,797.0,800.0,286462,0.0,0.0
2025-04-30 09:35:00+05:30,799.8499755859375,801.2000122070312,798.75,800.6500244140625,202817,0.0,0.0
2025-04-30 09:40:00+05:30,800.7999877929688,800.7999877929688,798.0,799.2999877929688,192454,0.0,0.0
2025-04-30 09:45:00+05:30,799.2000122070312,801.0,797.5,800.9500122070312,205328,0.0,0.0
2025-04-30 09:50:00+05:30,801.0,801.5,800.4000244140625,801.0,171496,0.0,0.0
2025-04-30 09:55:00+05:30,800.5999755859375,800.7999877929688,798.2000122070312,798.7999877929688,178937,0.0,0.0
2025-04-30 10:00:00+05:30,798.7999877929688,799.0,795.1500244140625,795.1500244140625,454709,0.0,0.0
2025-04-30 10:05:00+05:30,795.0499877929688,796.0,794.0,795.2999877929688,653911,0.0,0.0
2025-04-30 10:10:00+05:30,795.0999755859375,795.5,793.0999755859375,793.0999755859375,1027727,0.0,0.0
2025-04-30 10:15:00+05:30,793.0999755859375,793.6500244140625,792.0,792.2999877929688,243857,0.0,0.0
2025-04-30 10:20:00+05:30,792.0999755859375,792.2999877929688,790.5999755859375,792.0,916264,0.0,0.0
2025-04-30 10:25:00+05:30,792.0,792.3499755859375,789.7000122070312,790.25,729929,0.0,0.0
2025-04-30 10:30:00+05:30,790.2000122070312,790.25,787.5499877929688,787.5499877929688,368125,0.0,0.0
2025-04-30 10:35:00+05:30,787.7999877929688,787.9000244140625,784.6500244140625,785.4000244140625,633820,0.0,0.0
2025-04-30 10:40:00+05:30,785.4000244140625,787.4500122070312,785.4000244140625,787.0,397295,0.0,0.0
2025-04-30 10:45:00+05:30,787.0499877929688,790.2999877929688,786.9000244140625,790.0,414088,0.0,0.0
2025-04-30 10:50:00+05:30,790.0999755859375,790.5,788.4500122070312,789.4500122070312,179618,0.0,0.0
2025-04-30 10:55:00+05:30,789.3499755859375,790.9000244140625,789.0,790.2999877929688,2208218,0.0,0.0
2025-04-30 11:00:00+05:30,790.25,791.9500122070312,790.2000122070312,791.0999755859375,258331,0.0,0.0
2025-04-30 11:05:00+05:30,791.0499877929688,791.2999877929688,787.0,787.9500122070312,464690,0.0,0.0
