Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-30 12:40:00+05:30,1927.800048828125,1929.0,1927.699951171875,1928.0999755859375,57621,0.0,0.0
2025-04-30 12:45:00+05:30,1928.5,1929.4000244140625,1927.800048828125,1928.800048828125,44447,0.0,0.0
2025-04-30 12:50:00+05:30,1929.0,1929.699951171875,1927.5,1927.5999755859375,61224,0.0,0.0
2025-04-30 12:55:00+05:30,1927.5999755859375,1928.4000244140625,1925.4000244140625,1925.9000244140625,71777,0.0,0.0
2025-04-30 13:00:00+05:30,1925.9000244140625,1927.5,1925.4000244140625,1925.4000244140625,52018,0.0,0.0
2025-04-30 13:05:00+05:30,1925.5999755859375,1928.0,1925.5,1926.800048828125,51161,0.0,0.0
2025-04-30 13:10:00+05:30,1926.699951171875,1927.4000244140625,1926.300048828125,1926.5,58717,0.0,0.0
2025-04-30 13:15:00+05:30,1926.5,1928.5,1925.800048828125,1928.199951171875,138438,0.0,0.0
2025-04-30 13:20:00+05:30,1928.0999755859375,1929.0,1926.5999755859375,1928.4000244140625,136667,0.0,0.0
2025-04-30 13:25:00+05:30,1928.0999755859375,1928.5,1925.300048828125,1925.699951171875,104237,0.0,0.0
2025-04-30 13:30:00+05:30,1925.9000244140625,1927.699951171875,1925.4000244140625,1925.4000244140625,75102,0.0,0.0
2025-04-30 13:35:00+05:30,1925.4000244140625,1925.9000244140625,1924.699951171875,1924.9000244140625,56022,0.0,0.0
2025-04-30 13:40:00+05:30,1925.0,1926.0,1924.5,1925.300048828125,58864,0.0,0.0
2025-04-30 13:45:00+05:30,1924.800048828125,1925.9000244140625,1924.800048828125,1925.199951171875,34799,0.0,0.0
2025-04-30 13:50:00+05:30,1925.300048828125,1926.0,1924.5,1925.0,52028,0.0,0.0
2025-04-30 13:55:00+05:30,1924.800048828125,1925.5999755859375,1924.199951171875,1924.800048828125,59958,0.0,0.0
2025-04-30 14:00:00+05:30,1925.0,1925.5,1924.0999755859375,1924.0999755859375,58327,0.0,0.0
2025-04-30 14:05:00+05:30,1924.0999755859375,1924.0999755859375,1923.0,1923.699951171875,73670,0.0,0.0
2025-04-30 14:10:00+05:30,1923.800048828125,1925.199951171875,1923.5999755859375,1924.0,82249,0.0,0.0
2025-04-30 14:15:00+05:30,1924.300048828125,1925.0,1923.5999755859375,1924.0,100356,0.0,0.0
2025-04-30 14:20:00+05:30,1924.0,1925.0,1924.0,1924.800048828125,63712,0.0,0.0
2025-04-30 14:25:00+05:30,1924.800048828125,1925.0,1923.699951171875,1924.300048828125,100311,0.0,0.0
2025-04-30 14:30:00+05:30,1924.5,1925.0,1923.699951171875,1924.300048828125,108255,0.0,0.0
2025-04-30 14:35:00+05:30,1924.300048828125,1924.5,1921.199951171875,1924.0,211638,0.0,0.0
2025-04-30 14:40:00+05:30,1924.0999755859375,1926.800048828125,1923.800048828125,1924.800048828125,225006,0.0,0.0
2025-04-30 14:45:00+05:30,1924.800048828125,1925.5999755859375,1923.5,1925.0999755859375,165685,0.0,0.0
2025-04-30 14:50:00+05:30,1925.199951171875,1929.0,1924.800048828125,1929.0,243656,0.0,0.0
2025-04-30 14:55:00+05:30,1928.9000244140625,1929.0,1925.0999755859375,1925.199951171875,256240,0.0,0.0
2025-04-30 15:00:00+05:30,1925.300048828125,1927.699951171875,1922.699951171875,1924.199951171875,1408855,0.0,0.0
2025-04-30 15:05:00+05:30,1924.199951171875,1929.0,1924.199951171875,1928.5,958356,0.0,0.0
2025-04-30 15:10:00+05:30,1928.5999755859375,1930.199951171875,1927.0,1929.0,1090203,0.0,0.0
2025-04-30 15:15:00+05:30,1929.0999755859375,1929.0999755859375,1923.0999755859375,1924.0,1320948,0.0,0.0
2025-04-30 15:20:00+05:30,1924.199951171875,1925.0,1921.5,1924.199951171875,1707379,0.0,0.0
2025-04-30 15:25:00+05:30,1923.5999755859375,1925.0,1918.9000244140625,1925.0,990154,0.0,0.0
